# lon lat depth_km normal_Pa shear_Pa coulomb_Pa
# strike 15.000000, dip 45.000000, rake 0.000000
13.399692 43.112613 1.000000 5.517209 -2.058505 0.148378
13.408701 43.112613 1.000000 5.235459 -2.636974 -0.542790
13.417710 43.112613 1.000000 4.946908 -3.186640 -1.207877
13.426719 43.112613 1.000000 4.653425 -3.706159 -1.844789
13.435728 43.112613 1.000000 4.356778 -4.194588 -2.451877
13.444737 43.112613 1.000000 4.058624 -4.651351 -3.027901
13.453746 43.112613 1.000000 3.760502 -5.076198 -3.571997
13.462755 43.112613 1.000000 3.463824 -5.469171 -4.083641
13.471764 43.112613 1.000000 3.169877 -5.830560 -4.562609
13.480773 43.112613 1.000000 2.879819 -6.160877 -5.008949
13.489782 43.112613 1.000000 2.594682 -6.460817 -5.422944
13.498791 43.112613 1.000000 2.315377 -6.731230 -5.805079
13.507800 43.112613 1.000000 2.042697 -6.973094 -6.156015
13.516809 43.112613 1.000000 1.777321 -7.187486 -6.476558
13.525818 43.112613 1.000000 1.519822 -7.375565 -6.767636
13.534827 43.112613 1.000000 1.270673 -7.538544 -7.030274
13.543836 43.112613 1.000000 1.030256 -7.677676 -7.265574
13.552845 43.112613 1.000000 0.798863 -7.794240 -7.474695
13.561854 43.112613 1.000000 0.576711 -7.889521 -7.658836
13.570863 43.112613 1.000000 0.363944 -7.964802 -7.819225
13.579872 43.112613 1.000000 0.160642 -8.021356 -7.957100
13.588881 43.112613 1.000000 -0.033175 -8.060431 -8.073701
13.597890 43.112613 1.000000 -0.217536 -8.083244 -8.170259
13.606899 43.112613 1.000000 -0.392518 -8.090981 -8.247989
13.615908 43.112613 1.000000 -0.558236 -8.084789 -8.308083
13.624917 43.112613 1.000000 -0.714840 -8.065769 -8.351705
13.633926 43.112613 1.000000 -0.862512 -8.034975 -8.379980
13.642935 43.112613 1.000000 -1.001455 -7.993419 -8.394001
13.651944 43.112613 1.000000 -1.131897 -7.942057 -8.394815
13.660953 43.112613 1.000000 -1.254081 -7.881801 -8.383433
13.669962 43.112613 1.000000 -1.368263 -7.813511 -8.360816
13.678971 43.112613 1.000000 -1.474711 -7.737998 -8.327883
13.687980 43.112613 1.000000 -1.573701 -7.656026 -8.285506
13.696989 43.112613 1.000000 -1.665513 -7.568308 -8.234513
13.705998 43.112613 1.000000 -1.750431 -7.475516 -8.175688
13.715007 43.112613 1.000000 -1.828740 -7.378273 -8.109769
13.724016 43.112613 1.000000 -1.900723 -7.277161 -8.037450
13.733025 43.112613 1.000000 -1.966663 -7.172722 -7.959387
13.742035 43.112613 1.000000 -2.026838 -7.065456 -7.876191
13.751044 43.112613 1.000000 -2.081524 -6.955826 -7.788435
13.760053 43.112613 1.000000 -2.130988 -6.844260 -7.696655
13.769062 43.112613 1.000000 -2.175493 -6.731153 -7.601350
13.778071 43.112613 1.000000 -2.215296 -6.616866 -7.502984
13.787080 43.112613 1.000000 -2.250645 -6.501730 -7.401988
13.796089 43.112613 1.000000 -2.281782 -6.386050 -7.298763
13.805098 43.112613 1.000000 -2.308939 -6.270101 -7.193677
13.814107 43.112613 1.000000 -2.332342 -6.154136 -7.087073
13.823116 43.112613 1.000000 -2.352207 -6.038383 -6.979265
13.832125 43.112613 1.000000 -2.368742 -5.923047 -6.870544
13.841134 43.112613 1.000000 -2.382149 -5.808317 -6.761176
13.850143 43.112613 1.000000 -2.392617 -5.694358 -6.651405
13.859152 43.112613 1.000000 -2.400331 -5.581321 -6.541454
13.868161 43.112613 1.000000 -2.405465 -5.469340 -6.431526
13.877170 43.112613 1.000000 -2.408187 -5.358532 -6.321807
13.886179 43.112613 1.000000 -2.408656 -5.249004 -6.212466
13.895188 43.112613 1.000000 -2.407024 -5.140845 -6.103655
13.904197 43.112613 1.000000 -2.403436 -5.034137 -5.995511
13.913206 43.112613 1.000000 -2.398027 -4.928948 -5.888159
13.922215 43.112613 1.000000 -2.390929 -4.825338 -5.781710
13.931224 43.112613 1.000000 -2.382264 -4.723357 -5.676262
13.940233 43.112613 1.000000 -2.372149 -4.623045 -5.571905
13.949242 43.112613 1.000000 -2.360696 -4.524438 -5.468716
13.958251 43.112613 1.000000 -2.348008 -4.427561 -5.366764
13.967260 43.112613 1.000000 -2.334184 -4.332435 -5.266109
13.976269 43.112613 1.000000 -2.319318 -4.239076 -5.166803
13.985278 43.112613 1.000000 -2.303497 -4.147492 -5.068891
13.994287 43.112613 1.000000 -2.286805 -4.057688 -4.972410
14.003296 43.112613 1.000000 -2.269319 -3.969665 -4.877393
14.012305 43.112613 1.000000 -2.251114 -3.883419 -4.783865
14.021314 43.112613 1.000000 -2.232257 -3.798944 -4.691847
14.030323 43.112613 1.000000 -2.212814 -3.716229 -4.601355
14.039332 43.112613 1.000000 -2.192847 -3.635262 -4.512400
14.048341 43.112613 1.000000 -2.172412 -3.556026 -4.424991
14.057350 43.112613 1.000000 -2.151562 -3.478506 -4.339131
14.066359 43.112613 1.000000 -2.130349 -3.402682 -4.254821
14.075368 43.112613 1.000000 -2.108819 -3.328531 -4.172059
14.084377 43.112613 1.000000 -2.087016 -3.256034 -4.090840
14.093386 43.112613 1.000000 -2.064982 -3.185164 -4.011157
14.102395 43.112613 1.000000 -2.042755 -3.115898 -3.933000
14.111404 43.112613 1.000000 -2.020370 -3.048209 -3.856357
14.120413 43.112613 1.000000 -1.997861 -2.982072 -3.781217
14.129422 43.112613 1.000000 -1.975260 -2.917459 -3.707563
14.138431 43.112613 1.000000 -1.952594 -2.854342 -3.635380
14.147440 43.112613 1.000000 -1.929892 -2.792694 -3.564651
14.156449 43.112613 1.000000 -1.907177 -2.732486 -3.495357
14.165458 43.112613 1.000000 -1.884474 -2.673690 -3.427480
14.174467 43.112613 1.000000 -1.861803 -2.616277 -3.360998
14.183476 43.112613 1.000000 -1.839185 -2.560218 -3.295892
14.192485 43.112613 1.000000 -1.816637 -2.505485 -3.232140
14.201494 43.112613 1.000000 -1.794177 -2.452050 -3.169721
14.210503 43.112613 1.000000 -1.771820 -2.399884 -3.108612
14.219512 43.112613 1.000000 -1.749581 -2.348959 -3.048791
11.778071 43.121622 1.000000 -1.148098 0.442195 -0.017044
11.787080 43.121622 1.000000 -1.163316 0.454259 -0.011067
11.796089 43.121622 1.000000 -1.178730 0.466674 -0.004817
11.805098 43.121622 1.000000 -1.194339 0.479452 0.001717
11.814107 43.121622 1.000000 -1.210145 0.492604 0.008546
11.823116 43.121622 1.000000 -1.226146 0.506141 0.015683
11.832125 43.121622 1.000000 -1.242342 0.520075 0.023139
11.841134 43.121622 1.000000 -1.258732 0.534419 0.030926
11.850143 43.121622 1.000000 -1.275314 0.549185 0.039060
11.859152 43.121622 1.000000 -1.292088 0.564387 0.047551
11.868161 43.121622 1.000000 -1.309051 0.580037 0.056416
11.877170 43.121622 1.000000 -1.326201 0.596150 0.065669
11.886179 43.121622 1.000000 -1.343536 0.612739 0.075325
11.895188 43.121622 1.000000 -1.361052 0.629821 0.085400
11.904197 43.121622 1.000000 -1.378746 0.647409 0.095910
11.913206 43.121622 1.000000 -1.396614 0.665519 0.106874
11.922215 43.121622 1.000000 -1.414652 0.684168 0.118307
11.931224 43.121622 1.000000 -1.432854 0.703372 0.130230
11.940233 43.121622 1.000000 -1.451215 0.723147 0.142661
11.949242 43.121622 1.000000 -1.469728 0.743511 0.155620
11.958251 43.121622 1.000000 -1.488387 0.764483 0.169128
11.967260 43.121622 1.000000 -1.507185 0.786080 0.183206
11.976269 43.121622 1.000000 -1.526111 0.808321 0.197876
11.985278 43.121622 1.000000 -1.545158 0.831225 0.213162
11.994287 43.121622 1.000000 -1.564314 0.854813 0.229088
12.003296 43.121622 1.000000 -1.583569 0.879105 0.245677
12.012305 43.121622 1.000000 -1.602911 0.904121 0.262957
12.021314 43.121622 1.000000 -1.622326 0.929883 0.280952
12.030323 43.121622 1.000000 -1.641800 0.956412 0.299692
12.039332 43.121622 1.000000 -1.661317 0.983731 0.319204
12.048341 43.121622 1.000000 -1.680861 1.011862 0.339518
12.057350 43.121622 1.000000 -1.700412 1.040829 0.360664
12.066359 43.121622 1.000000 -1.719951 1.070655 0.382674
12.075368 43.121622 1.000000 -1.739457 1.101364 0.405581
12.084377 43.121622 1.000000 -1.758906 1.132980 0.429418
12.093386 43.121622 1.000000 -1.778274 1.165529 0.454219
12.102395 43.121622 1.000000 -1.797532 1.199035 0.480022
12.111404 43.121622 1.000000 -1.816654 1.233523 0.506862
12.120413 43.121622 1.000000 -1.835606 1.269020 0.534778
12.129422 43.121622 1.000000 -1.854357 1.305552 0.563809
12.138431 43.121622 1.000000 -1.872870 1.343143 0.593995
12.147440 43.121622 1.000000 -1.891106 1.381821 0.625379
12.156449 43.121622 1.000000 -1.909025 1.421612 0.658002
12.165458 43.121622 1.000000 -1.926582 1.462541 0.691908
12.174467 43.121622 1.000000 -1.943730 1.504636 0.727143
12.183476 43.121622 1.000000 -1.960419 1.547920 0.763753
12.192485 43.121622 1.000000 -1.976593 1.592420 0.801783
12.201494 43.121622 1.000000 -1.992196 1.638161 0.841283
12.210503 43.121622 1.000000 -2.007165 1.685167 0.882301
12.219512 43.121622 1.000000 -2.021436 1.733462 0.924887
12.228521 43.121622 1.000000 -2.034936 1.783067 0.969092
12.237530 43.121622 1.000000 -2.047593 1.834005 1.014967
12.246539 43.121622 1.000000 -2.059325 1.886295 1.062565
12.255548 43.121622 1.000000 -2.070049 1.939956 1.111937
12.264557 43.121622 1.000000 -2.079673 1.995005 1.163136
12.273566 43.121622 1.000000 -2.088102 2.051456 1.216216
12.282575 43.121622 1.000000 -2.095233 2.109322 1.271229
12.291584 43.121622 1.000000 -2.100958 2.168611 1.328228
12.300593 43.121622 1.000000 -2.105162 2.229330 1.387266
12.309602 43.121622 1.000000 -2.107723 2.291483 1.448393
12.318611 43.121622 1.000000 -2.108511 2.355066 1.511662
12.327620 43.121622 1.000000 -2.107388 2.420075 1.577119
12.336629 43.121622 1.000000 -2.104211 2.486498 1.644814
12.345638 43.121622 1.000000 -2.098826 2.554321 1.714791
12.354647 43.121622 1.000000 -2.091069 2.623519 1.787092
12.363656 43.121622 1.000000 -2.080770 2.694064 1.861756
12.372665 43.121622 1.000000 -2.067748 2.765918 1.938819
12.381674 43.121622 1.000000 -2.051813 2.839037 2.018312
12.390683 43.121622 1.000000 -2.032764 2.913365 2.100259
12.399692 43.121622 1.000000 -2.010390 2.988838 2.184682
12.408701 43.121622 1.000000 -1.984470 3.065379 2.271591
12.417710 43.121622 1.000000 -1.954772 3.142901 2.360992
12.426719 43.121622 1.000000 -1.921050 3.221302 2.452881
12.435728 43.121622 1.000000 -1.883052 3.300465 2.547244
12.444737 43.121622 1.000000 -1.840511 3.380258 2.644054
12.453746 43.121622 1.000000 -1.793148 3.460533 2.743273
12.462755 43.121622 1.000000 -1.740676 3.541120 2.844850
12.471764 43.121622 1.000000 -1.682793 3.621832 2.948715
12.480773 43.121622 1.000000 -1.619189 3.702458 3.054782
12.489782 43.121622 1.000000 -1.549542 3.782764 3.162947
12.498791 43.121622 1.000000 -1.473519 3.862491 3.273083
12.507800 43.121622 1.000000 -1.390779 3.941352 3.385041
12.516809 43.121622 1.000000 -1.300973 4.019033 3.498644
12.525818 43.121622 1.000000 -1.203742 4.095186 3.613689
12.534827 43.121622 1.000000 -1.098723 4.169432 3.729943
12.543836 43.121622 1.000000 -0.985548 4.241357 3.847138
12.552845 43.121622 1.000000 -0.863846 4.310509 3.964971
12.561854 43.121622 1.000000 -0.733246 4.376399 4.083101
12.570863 43.121622 1.000000 -0.593380 4.438497 4.201145
12.579872 43.121622 1.000000 -0.443884 4.496231 4.318678
12.588881 43.121622 1.000000 -0.284404 4.548985 4.435223
12.597890 43.121622 1.000000 -0.114599 4.596099 4.550260
12.606899 43.121622 1.000000 0.065855 4.636868 4.663210
12.615908 43.121622 1.000000 0.257258 4.670540 4.773443
12.624917 43.121622 1.000000 0.459884 4.696318 4.880271
12.633926 43.121622 1.000000 0.673968 4.713361 4.982948
12.642935 43.121622 1.000000 0.899706 4.720784 5.080666
12.651944 43.121622 1.000000 1.137243 4.717660 5.172557
12.660953 43.121622 1.000000 1.386664 4.703027 5.257693
12.669962 43.121622 1.000000 1.647988 4.675888 5.335083
12.678971 43.121622 1.000000 1.921153 4.635222 5.403683
12.687980 43.121622 1.000000 2.206009 4.579987 5.462391
12.696989 43.121622 1.000000 2.502307 4.509134 5.510057
12.705998 43.121622 1.000000 2.809684 4.421616 5.545490
12.715007 43.121622 1.000000 3.127652 4.316403 5.567464
12.724016 43.121622 1.000000 3.455586 4.192499 5.574733
12.733025 43.121622 1.000000 3.792712 4.048959 5.566044
12.742035 43.121622 1.000000 4.138093 3.884914 5.540151
12.751044 43.121622 1.000000 4.490617 3.699597 5.495844
12.760053 43.121622 1.000000 4.848989 3.492366 5.431962
12.769062 43.121622 1.000000 5.211720 3.262742 5.347430
12.778071 43.121622 1.000000 5.577121 3.010439 5.241287
12.787080 43.121622 1.000000 5.943295 2.735405 5.112723
12.796089 43.121622 1.000000 6.308142 2.437860 4.961117
12.805098 43.121622 1.000000 6.669360 2.118338 4.786082
12.814107 43.121622 1.000000 7.024450 1.777731 4.587511
12.823116 43.121622 1.000000 7.370735 1.417334 4.365628
12.832125 43.121622 1.000000 7.705378 1.038884 4.121035
12.841134 43.121622 1.000000 8.025410 0.644603 3.854767
12.850143 43.121622 1.000000 8.327769 0.237231 3.568339
12.859152 43.121622 1.000000 8.609340 -0.179942 3.263794
12.868161 43.121622 1.000000 8.867012 -0.603062 2.943742
12.877170 43.121622 1.000000 9.097738 -1.027700 2.611396
12.886179 43.121622 1.000000 9.298606 -1.448857 2.270586
12.895188 43.121622 1.000000 9.466915 -1.860994 1.925772
12.904197 43.121622 1.000000 9.600256 -2.258075 1.582028
12.913206 43.121622 1.000000 9.696601 -2.633631 1.245010
12.922215 43.121622 1.000000 9.754384 -2.980855 0.920899
12.931224 43.121622 1.000000 9.772587 -3.292716 0.616319
12.940233 43.121622 1.000000 9.750815 -3.562104 0.338222
12.949242 43.121622 1.000000 9.689364 -3.781989 0.093756
12.958251 43.121622 1.000000 9.589265 -3.945611 -0.109905
12.967260 43.121622 1.000000 9.452324 -4.046678 -0.265748
12.976269 43.121622 1.000000 9.281122 -4.079579 -0.367130
12.985278 43.121622 1.000000 9.079002 -4.039594 -0.407993
12.994287 43.121622 1.000000 8.850023 -3.923103 -0.383094
13.003296 43.121622 1.000000 8.598882 -3.727775 -0.288223
13.012305 43.121622 1.000000 8.330821 -3.452733 -0.120405
13.021314 43.121622 1.000000 8.051491 -3.098679 0.121917
13.030323 43.121622 1.000000 7.766811 -2.667983 0.438742
13.039332 43.121622 1.000000 7.482804 -2.164716 0.828406
13.048341 43.121622 1.000000 7.205424 -1.594628 1.287541
13.057350 43.121622 1.000000 6.940383 -0.965072 1.811081
13.066359 43.121622 1.000000 6.692979 -0.284865 2.392327
13.075368 43.121622 1.000000 6.467949 0.435894 3.023073
13.084377 43.121622 1.000000 6.269324 1.186056 3.693785
13.093386 43.121622 1.000000 6.100326 1.953696 4.393826
13.102395 43.121622 1.000000 5.963281 2.726408 5.111720
13.111404 43.121622 1.000000 5.859577 3.491612 5.835443
13.120413 43.121622 1.000000 5.789644 4.236873 6.552730
13.129422 43.121622 1.000000 5.752974 4.950197 7.251386
13.138431 43.121622 1.000000 5.748171 5.620322 7.919591
13.147440 43.121622 1.000000 5.773027 6.236965 8.546176
13.156449 43.121622 1.000000 5.824622 6.791035 9.120884
13.165458 43.121622 1.000000 5.899440 7.274802 9.634578
13.174467 43.121622 1.000000 5.993502 7.682020 10.079420
13.183476 43.121622 1.000000 6.102498 8.007993 10.448992
13.192485 43.121622 1.000000 6.221930 8.249605 10.738377
13.201494 43.121622 1.000000 6.347236 8.405291 10.944185
13.210503 43.121622 1.000000 6.473919 8.474977 11.064545
13.219512 43.121622 1.000000 6.597659 8.459985 11.099048
13.228521 43.121622 1.000000 6.714401 8.362900 11.048660
13.237530 43.121622 1.000000 6.820445 8.187432 10.915610
13.246539 43.121622 1.000000 6.912497 7.938246 10.703244
13.255548 43.121622 1.000000 6.987717 7.620798 10.415885
13.264557 43.121622 1.000000 7.043744 7.241162 10.058659
13.273566 43.121622 1.000000 7.078711 6.805864 9.637348
13.282575 43.121622 1.000000 7.091234 6.321721 9.158215
13.291584 43.121622 1.000000 7.080403 5.795696 8.627858
13.300593 43.121622 1.000000 7.045755 5.234762 8.053064
13.309602 43.121622 1.000000 6.987240 4.645785 7.440681
13.318611 43.121622 1.000000 6.905182 4.035420 6.797493
13.327620 43.121622 1.000000 6.800239 3.410033 6.130128
13.336629 43.121622 1.000000 6.673354 2.775626 5.444967
13.345638 43.121622 1.000000 6.525713 2.137788 4.748073
13.354647 43.121622 1.000000 6.358699 1.501659 4.045139
13.363656 43.121622 1.000000 6.173848 0.871902 3.341442
13.372665 43.121622 1.000000 5.972811 0.252695 2.641819
13.381674 43.121622 1.000000 5.757311 -0.352275 1.950650
13.390683 43.121622 1.000000 5.529118 -0.939802 1.271845
13.399692 43.121622 1.000000 5.290009 -1.507150 0.608854
13.408701 43.121622 1.000000 5.041747 -2.052029 -0.035330
13.417710 43.121622 1.000000 4.786058 -2.572575 -0.658152
13.426719 43.121622 1.000000 4.524610 -3.067320 -1.257476
13.435728 43.121622 1.000000 4.259000 -3.535162 -1.831562
13.444737 43.121622 1.000000 3.990739 -3.975335 -2.379040
13.453746 43.121622 1.000000 3.721245 -4.387378 -2.898879
13.462755 43.121622 1.000000 3.451837 -4.771099 -3.390364
13.471764 43.121622 1.000000 3.183727 -5.126549 -3.853058
13.480773 43.121622 1.000000 2.918023 -5.453992 -4.286783
13.489782 43.121622 1.000000 2.655724 -5.753872 -4.691582
13.498791 43.121622 1.000000 2.397725 -6.026790 -5.067700
13.507800 43.121622 1.000000 2.144817 -6.273480 -5.415553
13.516809 43.121622 1.000000 1.897693 -6.494781 -5.735704
13.525818 43.121622 1.000000 1.656950 -6.691622 -6.028842
13.534827 43.121622 1.000000 1.423093 -6.864999 -6.295761
13.543836 43.121622 1.000000 1.196546 -7.015956 -6.537338
13.552845 43.121622 1.000000 0.977651 -7.145577 -6.754517
13.561854 43.121622 1.000000 0.766676 -7.254965 -6.948295
13.570863 43.121622 1.000000 0.563823 -7.345235 -7.119705
13.579872 43.121622 1.000000 0.369233 -7.417498 -7.269805
13.588881 43.121622 1.000000 0.182989 -7.472859 -7.399664
13.597890 43.121622 1.000000 0.005124 -7.512406 -7.510357
13.606899 43.121622 1.000000 -0.164373 -7.537205 -7.602955
13.615908 43.121622 1.000000 -0.325556 -7.548291 -7.678513
13.624917 43.121622 1.000000 -0.478511 -7.546668 -7.738072
13.633926 43.121622 1.000000 -0.623356 -7.533306 -7.782649
13.642935 43.121622 1.000000 -0.760237 -7.509136 -7.813231
13.651944 43.121622 1.000000 -0.889322 -7.475048 -7.830777
13.660953 43.121622 1.000000 -1.010797 -7.431894 -7.836213
13.669962 43.121622 1.000000 -1.124867 -7.380480 -7.830427
13.678971 43.121622 1.000000 -1.231746 -7.321574 -7.814273
13.687980 43.121622 1.000000 -1.331662 -7.255900 -7.788564
13.696989 43.121622 1.000000 -1.424848 -7.184141 -7.754080
13.705998 43.121622 1.000000 -1.511544 -7.106940 -7.711558
13.715007 43.121622 1.000000 -1.591994 -7.024901 -7.661698
13.724016 43.121622 1.000000 -1.666443 -6.938586 -7.605164
13.733025 43.121622 1.000000 -1.735137 -6.848524 -7.542579
13.742035 43.121622 1.000000 -1.798321 -6.755207 -7.474535
13.751044 43.121622 1.000000 -1.856237 -6.659091 -7.401586
13.760053 43.121622 1.000000 -1.909126 -6.560600 -7.324250
13.769062 43.121622 1.000000 -1.957222 -6.460126 -7.243015
13.778071 43.121622 1.000000 -2.000758 -6.358033 -7.158336
13.787080 43.121622 1.000000 -2.039958 -6.254656 -7.070639
13.796089 43.121622 1.000000 -2.075043 -6.150302 -6.980319
13.805098 43.121622 1.000000 -2.106227 -6.045253 -6.887744
13.814107 43.121622 1.000000 -2.133716 -5.939770 -6.793256
13.823116 43.121622 1.000000 -2.157712 -5.834086 -6.697171
13.832125 43.121622 1.000000 -2.178407 -5.728420 -6.599783
13.841134 43.121622 1.000000 -2.195989 -5.622966 -6.501362
13.850143 43.121622 1.000000 -2.210638 -5.517902 -6.402157
13.859152 43.121622 1.000000 -2.222525 -5.413389 -6.302399
13.868161 43.121622 1.000000 -2.231816 -5.309570 -6.202296
13.877170 43.121622 1.000000 -2.238670 -5.206576 -6.102044
13.886179 43.121622 1.000000 -2.243238 -5.104522 -6.001817
13.895188 43.121622 1.000000 -2.245665 -5.003512 -5.901778
13.904197 43.121622 1.000000 -2.246089 -4.903637 -5.802073
13.913206 43.121622 1.000000 -2.244643 -4.804977 -5.702834
13.922215 43.121622 1.000000 -2.241451 -4.707603 -5.604183
13.931224 43.121622 1.000000 -2.236632 -4.611575 -5.506228
13.940233 43.121622 1.000000 -2.230302 -4.516946 -5.409066
13.949242 43.121622 1.000000 -2.222566 -4.423760 -5.312787
13.958251 43.121622 1.000000 -2.213527 -4.332055 -5.217466
13.967260 43.121622 1.000000 -2.203282 -4.241862 -5.123174
13.976269 43.121622 1.000000 -2.191923 -4.153204 -5.029973
13.985278 43.121622 1.000000 -2.179536 -4.066101 -4.937916
13.994287 43.121622 1.000000 -2.166204 -3.980568 -4.847049
14.003296 43.121622 1.000000 -2.152003 -3.896613 -4.757414
14.012305 43.121622 1.000000 -2.137008 -3.814242 -4.669045
14.021314 43.121622 1.000000 -2.121287 -3.733457 -4.581971
14.030323 43.121622 1.000000 -2.104905 -3.654255 -4.496217
14.039332 43.121622 1.000000 -2.087923 -3.576632 -4.411801
14.048341 43.121622 1.000000 -2.070400 -3.500580 -4.328740
14.057350 43.121622 1.000000 -2.052389 -3.426089 -4.247044
14.066359 43.121622 1.000000 -2.033942 -3.353146 -4.166723
14.075368 43.121622 1.000000 -2.015106 -3.281738 -4.087781
14.084377 43.121622 1.000000 -1.995927 -3.211848 -4.010219
14.093386 43.121622 1.000000 -1.976446 -3.143459 -3.934037
14.102395 43.121622 1.000000 -1.956703 -3.076551 -3.859232
14.111404 43.121622 1.000000 -1.936735 -3.011105 -3.785800
14.120413 43.121622 1.000000 -1.916578 -2.947100 -3.713731
14.129422 43.121622 1.000000 -1.896262 -2.884514 -3.643019
14.138431 43.121622 1.000000 -1.875819 -2.823324 -3.573651
14.147440 43.121622 1.000000 -1.855276 -2.763506 -3.505617
14.156449 43.121622 1.000000 -1.834661 -2.705038 -3.438902
14.165458 43.121622 1.000000 -1.813997 -2.647894 -3.373493
14.174467 43.121622 1.000000 -1.793307 -2.592051 -3.309374
14.183476 43.121622 1.000000 -1.772613 -2.537484 -3.246529
14.192485 43.121622 1.000000 -1.751935 -2.484168 -3.184942
14.201494 43.121622 1.000000 -1.731290 -2.432078 -3.124594
14.210503 43.121622 1.000000 -1.710695 -2.381189 -3.065467
14.219512 43.121622 1.000000 -1.690166 -2.331477 -3.007544
11.778071 43.130631 1.000000 -1.116229 0.453268 0.006776
11.787080 43.130631 1.000000 -1.130621 0.465394 0.013146
11.796089 43.130631 1.000000 -1.145184 0.477866 0.019793
11.805098 43.130631 1.000000 -1.159918 0.490696 0.026729
11.814107 43.130631 1.000000 -1.174822 0.503893 0.033964
11.823116 43.130631 1.000000 -1.189895 0.517469 0.041511
11.832125 43.130631 1.000000 -1.205136 0.531435 0.049381
11.841134 43.130631 1.000000 -1.220542 0.545804 0.057587
11.850143 43.130631 1.000000 -1.236111 0.560586 0.066142
11.859152 43.130631 1.000000 -1.251842 0.575795 0.075058
11.868161 43.130631 1.000000 -1.267731 0.591444 0.084351
11.877170 43.130631 1.000000 -1.283776 0.607545 0.094034
11.886179 43.130631 1.000000 -1.299972 0.624112 0.104123
11.895188 43.130631 1.000000 -1.316315 0.641159 0.114633
11.904197 43.130631 1.000000 -1.332802 0.658700 0.125579
11.913206 43.130631 1.000000 -1.349426 0.676750 0.136980
11.922215 43.130631 1.000000 -1.366183 0.695325 0.148851
11.931224 43.130631 1.000000 -1.383067 0.714438 0.161212
11.940233 43.130631 1.000000 -1.400069 0.734107 0.174080
11.949242 43.130631 1.000000 -1.417184 0.754348 0.187474
11.958251 43.130631 1.000000 -1.434403 0.775177 0.201416
11.967260 43.130631 1.000000 -1.451717 0.796612 0.215925
11.976269 43.130631 1.000000 -1.469116 0.818669 0.231023
11.985278 43.130631 1.000000 -1.486590 0.841367 0.246731
11.994287 43.130631 1.000000 -1.504126 0.864724 0.263074
12.003296 43.130631 1.000000 -1.521714 0.888759 0.280074
12.012305 43.130631 1.000000 -1.539339 0.913491 0.297756
12.021314 43.130631 1.000000 -1.556987 0.938940 0.316145
12.030323 43.130631 1.000000 -1.574641 0.965124 0.335268
12.039332 43.130631 1.000000 -1.592285 0.992065 0.355151
12.048341 43.130631 1.000000 -1.609901 1.019783 0.375823
12.057350 43.130631 1.000000 -1.627468 1.048299 0.397312
12.066359 43.130631 1.000000 -1.644965 1.077634 0.419648
12.075368 43.130631 1.000000 -1.662370 1.107810 0.442862
12.084377 43.130631 1.000000 -1.679659 1.138849 0.466985
12.093386 43.130631 1.000000 -1.696803 1.170771 0.492050
12.102395 43.130631 1.000000 -1.713776 1.203600 0.518090
12.111404 43.130631 1.000000 -1.730547 1.237358 0.545139
12.120413 43.130631 1.000000 -1.747083 1.272067 0.573234
12.129422 43.130631 1.000000 -1.763350 1.307750 0.602410
12.138431 43.130631 1.000000 -1.779311 1.344429 0.632704
12.147440 43.130631 1.000000 -1.794926 1.382126 0.664155
12.156449 43.130631 1.000000 -1.810153 1.420863 0.696802
12.165458 43.130631 1.000000 -1.824946 1.460663 0.730684
12.174467 43.130631 1.000000 -1.839257 1.501546 0.765843
12.183476 43.130631 1.000000 -1.853035 1.543534 0.802319
12.192485 43.130631 1.000000 -1.866225 1.586647 0.840157
12.201494 43.130631 1.000000 -1.878769 1.630904 0.879397
12.210503 43.130631 1.000000 -1.890604 1.676326 0.920084
12.219512 43.130631 1.000000 -1.901664 1.722928 0.962262
12.228521 43.130631 1.000000 -1.911880 1.770728 1.005977
12.237530 43.130631 1.000000 -1.921175 1.819742 1.051271
12.246539 43.130631 1.000000 -1.929472 1.869981 1.098192
12.255548 43.130631 1.000000 -1.936686 1.921459 1.146784
12.264557 43.130631 1.000000 -1.942728 1.974184 1.197092
12.273566 43.130631 1.000000 -1.947503 2.028163 1.249162
12.282575 43.130631 1.000000 -1.950910 2.083401 1.303037
12.291584 43.130631 1.000000 -1.952844 2.139899 1.358761
12.300593 43.130631 1.000000 -1.953193 2.197655 1.416378
12.309602 43.130631 1.000000 -1.951837 2.256662 1.475927
12.318611 43.130631 1.000000 -1.948652 2.316911 1.537450
12.327620 43.130631 1.000000 -1.943504 2.378386 1.600984
12.336629 43.130631 1.000000 -1.936254 2.441067 1.666565
12.345638 43.130631 1.000000 -1.926756 2.504927 1.734225
12.354647 43.130631 1.000000 -1.914852 2.569934 1.803993
12.363656 43.130631 1.000000 -1.900382 2.636048 1.875895
12.372665 43.130631 1.000000 -1.883172 2.703222 1.949953
12.381674 43.130631 1.000000 -1.863044 2.771399 2.026182
12.390683 43.130631 1.000000 -1.839808 2.840515 2.104592
12.399692 43.130631 1.000000 -1.813266 2.910493 2.185186
12.408701 43.130631 1.000000 -1.783211 2.981247 2.267962
12.417710 43.130631 1.000000 -1.749428 3.052678 2.352906
12.426719 43.130631 1.000000 -1.711690 3.124674 2.439998
12.435728 43.130631 1.000000 -1.669764 3.197109 2.529203
12.444737 43.130631 1.000000 -1.623403 3.269841 2.620480
12.453746 43.130631 1.000000 -1.572355 3.342712 2.713770
12.462755 43.130631 1.000000 -1.516359 3.415546 2.809003
